url,status_code
https://www.lujo.co.nz/products/bean-bag-hook,200
https://www.lujoliving.com/products/bean-bag-hook,200
https://www.shopden-la.com/products/single-metal-grated-pendant-lamp-by-the-feldman-company,404
https://wrightsfurnitures.com/products/,200
https://bohovalley.com.au/products/fern-daybed,Cannot connect to host bohovalley.com.au:443 ssl:default [Name or service not known]
https://www.lounj.com.au/products/kiki-carver-chair,Cannot connect to host www.lounj.com.au:443 ssl:default [Name or service not known]
https://sofasandmore.co.nz/products/entertainment-unit-tv-unit,404
https://australianchildrensfurniture.com.au/products/modular-sectional-unit,Cannot connect to host australianchildrensfurniture.com.au:443 ssl:default [Name or service not known]
https://www.bandhinidesign.com/products/norway,404
https://www.case22.com.au/products/moooi-chess-table,404
https://www.kwikshopnship.com.au/products/rede-de-dormir-hammock,"Cannot connect to host www.kwikshopnship.com.au:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.kwikshopnship.com.au'. (_ssl.c:1006)"")]"
https://modernhomefurniture.com.au/products/albert-sofa,200
https://nestz.com.au/products/classic-chess-board,404
https://kubekfurniture.com/products/pearl-day-bed&title=Pearl%20Day%20Bed%20-%20Reserve%20one%20from%20June/July%20stock%20with%20just%20a%20deposit%20-%20CONTACT%20US,404
https://www.koernerfurniture.com/products/La-Z-Boy/lazboy/010563.html,403
https://razoutlets.com/products/table-lamp,Cannot connect to host razoutlets.com:443 ssl:default [Name or service not known]
https://all3loops.com/products/personalized-coozies,Cannot connect to host all3loops.com:443 ssl:default [Name or service not known]
https://augustusbrandt.co.uk/products/seating-2/204315/,404
https://www.konfoliving.com/products/miami-bean-bag-chair,200
https://www.zipchair.com/products/stealth-recliner-with-boston-bruins-logo,200
https://gousesfurniture.com/products/,403
https://maximahouse.com/products/denver-tv-set,404
https://www.conceptuscollection.com/products/kyu-dining-chair,"Cannot connect to host www.conceptuscollection.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.conceptuscollection.com'. (_ssl.c:1006)"")]"
https://woodaction.com/products/folding-wardrobe,404
https://homesteadfurniturebc.com/products/zane-bedroom-collection-please-contact-us-for-black-friday-pricing&via=hsfbc&text=Zane%20Bedroom%20Collection,404
https://popstrukt.com/products/steel-shelf-standard,404
https://dkmodernfurniture.com/products/novah-desks?variant=20650194534470,200
https://woodtribe.co.nz/products/wood-framed-signs,Cannot connect to host woodtribe.co.nz:443 ssl:default [Name or service not known]
https://www.project82.com.au/products/palermo-rug-by-armadilloampco,404
http://position-collective.com/skill/products/,200
https://www.jaimesfurniture.com/products/junior-beds-1,
https://driftingwood.in/products/driftingwood-room-garden-love-folding-table-black,200
https://studioydesign.ca/products/ontario-classic-storage-bed,404
https://pure-patio.com/products/braxton-bar-arm-chair,404
https://jubileefurniturelv.com/products/anette-modern-leather-bed,200
https://www.madebyhame.com/products/ladder,200
https://www.skyhomedecor.com/collections/kids/products/the-rug-market-doodle-71287-area-rug,"Cannot connect to host www.skyhomedecor.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.skyhomedecor.com'. (_ssl.c:1006)"")]"
https://interiorsinvogue.com/products/side-sofa-table-silver-finish-har189,200
https://elegantoak.co.uk/products/abbert-5ft-bed,"Cannot connect to host elegantoak.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'elegantoak.co.uk'. (_ssl.c:1006)"")]"
https://emvy.gr/products/,Cannot connect to host emvy.gr:443 ssl:default [Name or service not known]
https://em-say.com/products/gift-card,"Cannot connect to host em-say.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'em-say.com'. (_ssl.c:1006)"")]"
https://rileysrealwood.com/products/detail/magnistretch-12,200
https://www.allaboutproduct.net/products/live-edge-86-metal-base-dining-table-with-matching-2-chairs-1-bench,404
https://rigersfitness.com/products/professional-wooden-rocker-balance-board,"Cannot connect to host rigersfitness.com:443 ssl:default [Multiple exceptions: [Errno 111] Connect call failed ('0.0.0.0', 443), [Errno 111] Connect call failed ('::', 443, 0, 0)]"
https://houseofdurante.co.uk/products/libra-bronze-boar-sculpture,"Cannot connect to host houseofdurante.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'houseofdurante.co.uk'. (_ssl.c:1006)"")]"
https://shop-ames-interiors.com/products/gift-card,404
https://www.royalgarden.com/products/russel-4pc-seating-set,404
https://ezzo.co.uk/collections/home-page-products/products/garret-3-seat-sofa,404
https://homedesires.com/products/gift-card,200
https://sakhome.co.uk/collections/best-sellers-1/products/bibi-candle-holder-rouge,404
https://www.astellahrela.com/products/narla-tray,Cannot connect to host vrshen.com:80 ssl:default [Temporary failure in name resolution]
https://huxlo.co.uk/products/desk,404
https://centralcoastfurniture.com/collections/desks/products/lewis-desk,"Cannot connect to host centralcoastfurniture.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'centralcoastfurniture.com'. (_ssl.c:1006)"")]"
https://mandai-design.com/products/led-einbaustrahler-boston-downlight,404
https://www.furnituresales.com.au/products/200573469,404
https://www.jarrahmarri.com.au/products/corner-tv-unit,404
https://www.henryandoliverco.com/products/gift-vouchers,200
https://outonthepatio.com.au/products/aria,200
https://avehome.com/products/aria-desk,200
https://elephanthead.co.uk/products/colourful-markers-cushion-cover,200
https://www.mantrafurnishings.com/products/5285-01-chair,404
https://www.coolstuffandaccessories.com/products/white-wood-dining-table,200
https://thecooldepot.com/products/3d-cement-wall-planter,Cannot connect to host thecooldepot.com:443 ssl:default [Name or service not known]
https://ifortifi.ca/products/pl103,200
https://denvermodern.com/products/chula-outdoor-rug,404
https://famgizmo.co.uk/products/1800w-log-burning-flame-effect-stove-electric-fire-heater-fireplace-standing,"Cannot connect to host famgizmo.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'famgizmo.co.uk'. (_ssl.c:1006)"")]"
https://www.interiorliving.ca/products/elaine-chair-1,404
https://www.bbdgstore.com/products/bed-pillows,410
https://french-classic-furniture.com/products/french-round-back-dining-chair-white-fcf688ch-000-rd-qa-wh_1,200
https://habitekshop.com/products/model-5-oak,200
https://homeandpatioliving.com/products/mib,404
https://www.savetheplanetfurniture.com/products/lantern-silver-cube,"Cannot connect to host www.savetheplanetfurniture.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.savetheplanetfurniture.com'. (_ssl.c:1006)"")]"
https://www.greensladesfurniture.co.nz/collections/rugs/products/nebraska-floor-rug-ash,404
https://www.loomlan.com/collections/modern-furniture-sofa-loveseat-tufted-leather-blue-velvet/products/dean-92-california-casual-sofa,200
https://plankandpipe.co.uk/products/copper-pipe-clothes-hanger-hooks,200
https://www.pizzazzhub.com.au/products/4-tier-tv-media-stand,Cannot connect to host www.pizzazzhub.com.au:443 ssl:default [Name or service not known]
https://www.polyteakoutdoor.com/products/polyteak-curved-outdoor-rocking-chair,200
https://www.souk.co.nz/products/sumatra-chair%20via%20@https://twitter.com/Souk_Collective,404
https://modholic.com/products/tulip-bar-table,200
https://walkeredisonshop.com/products/jackson-slat-entry-table,404
https://stylefurniture.com.sg/products/lucas-armchair,Cannot connect to host stylefurniture.com.sg:443 ssl:default [Name or service not known]
https://www.walteralice.com/products/wool-alpaca-poly-blend-check-fireside-chair?variant=8105538551900,"Cannot connect to host www.walteralice.com:443 ssl:default [Connect call failed ('44.207.39.65', 443)]"
https://veroabode.com/products/adjustable-vintage-retro-rustic-bar-stool,404
https://www.kotihome.com.au/collections/tv/products/new-devanti-40-inch-smart-led-tv-2k-full-hd-lcd-slim-screen-black,Cannot connect to host www.kotihome.com.au:443 ssl:default [Name or service not known]
https://www.novomodern.com/products/avenue-chair,404
https://yoyo.co.nz/products/yoyo-gift-voucher,200
https://newstartfurniture.com.au/products/4-four-poster-king-bed-frame,200
https://workspaceluxe.com.au/products/6ixty-zine-desk,Cannot connect to host workspaceluxe.com.au:443 ssl:default [Name or service not known]
https://www.newleafupcycled.com.au/products/rustic-shabby-chic-bookcase,Cannot connect to host www.newleafupcycled.com.au:443 ssl:default [Name or service not known]
https://www.thedesignedit.com.au/products/daria-cushion,404
https://www.therusticfurniturestore.com/products/global-floor-lamp,404
https://dormahome.com/products/seaford-shelf-black,404
https://www.paetry.com/products/catalina-chair,Cannot connect to host www.paetry.com:443 ssl:default [Name or service not known]
https://panana.co.uk/products/3-seater-sofa-bed,200
https://mahliainteriors.com.au/collections/mothers-day-15-off-sale/products/bone-inlay-floral-box-black,200
https://reclaimedcharm.co/products/2-day-designs-dartboard-cabinet,Cannot connect to host reclaimedcharm.co:443 ssl:default [Name or service not known]
https://luxstreet.com.au/collections/outdoor/products/whitehaven-dining-chair-white-frame-white-wicker-seat,404
https://choufani.com/products/primavera-bed,200
https://copperbarnhome.com/products/gift-card,200
https://wazofurniture.com/collections/sofa/products/grant-blue-fabric-sofa,404
https://www.ofo.com.au/products/hanging-pod-chair,200
https://www.unitedoutdoorfurniture.com.au/products/scarlett-indoor-timber-buffet-sideboard%20via%20@https://twitter.com/UnitedHouse1,404
https://www.furniturecontracts.com.au/products/,200
https://www.innerspace.net.au/products/STOOLS-5414,200
https://www.generalstorefurniture.com.au/products/design-customise-your-own-timber-dining-table,404
https://www.simpli-home.com/products/braxton-desk,404
https://americanwholesalefurniturewi.com/products/,403
https://www.mykahome.com.au/products/zee-back-cushion,200
https://mrnanyang.com/products/cushioned-soft-leather-chair,404
https://www.naturalgeo.com/products/natural-geo-jasmine-modern-wavy-abstract-gray-black-area-rug,200
https://home-evolution.com/products/one-storys-not-enough/,200
https://hamptonsstyle.com.au/products/hamptons-style-gift-card,200
https://www.henkalab.com/products/kaona-table,200
https://www.bilberry-furniture.co.uk/products/test,Cannot connect to host www.bilberry-furniture.co.uk:443 ssl:default [Name or service not known]
https://bostonwoods.co.za/products/kr3-pedestal,Cannot connect to host bostonwoods.co.za:443 ssl:default [No address associated with hostname]
https://www.blockandchisel.co.za/products/special-features/promotion-53,200
https://humelabamerica.com/products/clea,Cannot connect to host humelabamerica.com:443 ssl:default [Name or service not known]
https://sghomefurnishing.com/collections/study-room/products/alvise-working-desk,
https://bydesigntexas.com/products/bdimargo%E2%84%A2-5229-media-cabinet-6-colors?_pos=1&_sid=81298bf3f&_ss=r,404
https://furnitureshop.net/products/curvy-chair,404
https://www.mooradians.com/products/?filter_brand=fairfield-chair-company,403
https://rawmaterials.eu/products/acaciawood-curved-wall-shelf-80-cm,404
https://grandads-shed.com/products/daintree-mugs,404
https://popularstores.co.za/products/te-6011,Cannot connect to host popularstores.co.za:443 ssl:default [No address associated with hostname]
https://lavida-furniture.com/products/lua,404
https://mydesignrepublic.com/collections/all/products/antika-rug,404
https://www.alwaysabargain.co.uk/products/talladale-3-over-4-chest-of-drawers,"Cannot connect to host www.alwaysabargain.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.alwaysabargain.co.uk'. (_ssl.c:1006)"")]"
https://mintffe.com.au/products/,200
https://mikisew.ca/products/futon-mattress,"Cannot connect to host mikisew.ca:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mikisew.ca'. (_ssl.c:1006)"")]"
https://modernityvintage.com/products/wilhelm-renz-metamorphic-coffee-table,200
https://mybellas.com/products/paolo-bench,200
https://www.smallspaceplus.com/products/scube,200
https://limitedabode.co.uk/products/pink-art,404
https://shabbystore.co.uk/products/the-ritz-bed%20via%20@https://twitter.com/ShabbyStore,
https://welcometohome.com.au/products/peyton,402
https://www.totemroad.com/products/gift-card,200
https://allstatefurniturenj.com/products/bayonne-bedroom-collection,
https://whataroom.com/collections/new-arrival-rugs/products/arsene-r3475-aqu000,200
http://www.odinlifestyle.com/products/collections/tyr/,404
https://perfectforthehome.co.uk/collections/occasional/products/maison-velvet-chair,404
https://penelopesgarden.us/products/cbd-starter-kit-save-5,"Cannot connect to host penelopesgarden.us:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'penelopesgarden.us'. (_ssl.c:1006)"")]"
https://www.wrights-furniture.com/products/La-Z-Boy/lazboy/440521.html,403
https://jeffjonesfurniture.net/products/Ashley-Furniture/ashley/b69746.html,200
https://www.klinnerfurniture.com/products/simmons/beautysleepdauphinislandtighttopplushking.html,404
https://www.lastersfurniture.com/products/surya/a10858.html,404
https://www.grainwoodfurniture.com/products/shaker-twin-panel-platform-bed,404
https://davishomefurniture.com/products/office/desk/,403
https://idsfurniture.com/categories/563349/simon/products/sim-s-ch/simon-side-chair,200
https://www.byronbayhangingchairs.com.au/products/weekender,200
https://www.homebarsusa.com/products/howard-miller-niagara-bar-693-001,200
https://www.wellhunghammocks.com/products/mexican-hammock,200
https://nofred.com/products/wall-bug,404
https://brisbanefurniture.com.au/products/linear-desk,404
https://midcenturymasters.com/products/sculptural-ebonized-credenza-with-silver-leafed-front,200
https://primrosehomeware.co.uk/products/pulley-clothes-airer-5-lath,200
https://www.ledecostyle.com/collections/featured-products/products/1970s-sputnik-suspension-lamp-made-in-murano-in-star-form,200
https://www.classic2modern.com/products/100-sofa,200
https://www.mrandmrswhite.net/products/gift-card-2,200
https://www.theimporter.co.nz/products/bookshelf-rosewood,404
https://galaxiemodern.com/products/jens-risom-sofa,404
https://www.theteakplace.com.au/products/garden-bench-cushions,200
https://opulencehome.com/products/lucas-leather-chair,"Cannot connect to host opulencehome.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'opulencehome.com'. (_ssl.c:1006)"")]"
https://www.mymoderndecor.com/sales@mymoderndecor.com/products/slim-bookcase-800923,"Cannot connect to host www.mymoderndecor.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.mymoderndecor.com'. (_ssl.c:1006)"")]"
https://circa60.com/products/mid-century-modern-walnut-hanging-floating-cabinet&text=Mid%20Century%20Modern%20Walnut%20HANGING%20%20/%20FLOATING%20CABINET,404
https://www.stil.ie/products/butterfly-stool,Cannot connect to host www.stil.ie:443 ssl:default [Temporary failure in name resolution]
https://www.elanfurniturecorp.com/products/elan-furniture-port-indoor-60-bench%20via%20@//twitter.com/elanfurniture,Cannot connect to host www.elanfurniturecorp.com:443 ssl:default [Name or service not known]
https://thecountryfurniture.com/products/sequoia,404
https://lamporia.com/products/tbl4229a,200
https://reecefurniture.com/products/jonkoping-sofa,200
https://ulfertskids.com/products/rectangle-6,200
https://www.turquoise.co.uk/collections/walnut/products/walnut-glass-dining-table-h1096,"Cannot connect to host www.turquoise.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.turquoise.co.uk'. (_ssl.c:1006)"")]"
https://www.thecurious.mx/collections/products/products/arcos-chair,200
https://www.prestige-affairs.com/products/wishbone-y-chair,200
https://www.patiocottage.com/collections/patio-chairs/products/back-pack-chair,"Cannot connect to host www.patiocottage.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.patiocottage.com'. (_ssl.c:1006)"")]"
https://vanspecial.com/products/self-planner,404
https://www.smithmade.com.au/products/spargo-armchair,404
https://www.wbjamieson.com/products/string-system,200
https://theoutdoorpatiostore.com/products/gazebo-8x8,
https://www.eventsuber.com/products/resin-folding-chairs-vinyl-pad&text=1000%20lb.%20Capacity%20Resin%20Folding%20Chair%20w/%20Vinyl%20Padded%20Seat,"Cannot connect to host www.eventsuber.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.eventsuber.com'. (_ssl.c:1006)"")]"
https://www.canvasinteriors.com/collections/rugs/products/lia,200
https://www.autonomousfurniture.com/collections/frontpage/products/pod11-1,404
https://parliamentinteriors.com/products/accessories-and-decor,404
https://www.sunshinefurniture.com.au/products/albert-sofa,200
https://www.bbfurniturestore.co.uk/products/sareer-3000-pocket-sprung-mattress,"Cannot connect to host www.bbfurniturestore.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.bbfurniturestore.co.uk'. (_ssl.c:1006)"")]"
https://baskdesign.com/collections/new-products/products/social-1,"Cannot connect to host baskdesign.com:443 ssl:default [Connect call failed ('74.220.199.6', 443)]"
https://elinahome.com/products/18-x-18-inch-satin-napkins-rhinestone-napkin-rings-party-supplies-christmas-decorations-wedding-birthday-baby-shower,200
https://finditstyleithome.com.au/products/dahlia-mirror-gold-1,200
https://medleyhome.com/products/ridge-accent-chair,200
https://www.modernisedliving.com.au/products/3-sets-tank-pots-grey,Cannot connect to host www.modernisedliving.com.au:443 ssl:default [Name or service not known]
https://shop.humblecrew.com/products/lucky-theory-metal-chair,200
https://www.simplyfurnishing.co.uk/products/4kids-1-door-desk-mobile-with-lemon-handles,Cannot connect to host www.simplyfurnishing.co.uk:443 ssl:default [Name or service not known]
https://uniqwafurniture.com.au/collections/decorative-decor/products/bwindi-wall-art,404
https://woodshopfogoisland.ca/products/bertha-chair,200
https://profilesny.com/collections/art/products/bleach-scarf,404
https://www.hanaleyinteriors.co.uk/products/page/3/,Cannot connect to host www.hanaleyinteriors.co.uk:443 ssl:default [Name or service not known]
https://www.thefurniturefactory.org.uk/products/warwick-dining-set,200
http://mollanbros.co.uk/products/page/4/,423
https://atouchoffurniture.co.uk/products/alton-3-seat-sofa,404
https://tiger-oak.com/products/skovby-portable-bar,200
https://www.georgestreet.co.uk/products/e1-flush-3-light-ceiling-light/,200
https://www.needlerock.co.uk/products/chairs,404
https://jordansinteriors.ca/products/park-slope-desk,200
http://camerich-bd.com/products/,200
https://coastalhomecollective.com.au/products/wooden-tray,200
https://bestfurniture.co.nz/products/linea-sideboard,200
https://www.imfurniturestore.com/products/sofa,Cannot connect to host www.imfurniturestore.com:443 ssl:default [Name or service not known]
https://pastoesales.com/products/vision-sideboard-5,"Cannot connect to host pastoesales.com:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1006)')]"
https://lexiconhome.com/products/h181000a70wh&via=&text=Chai%20Accent%20Chest%20w/%20Mirror%20Door,404
https://www.soleilcollective.com/collections/beds/products/driade-edward-i-double-panel-bed,"Cannot connect to host www.soleilcollective.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.soleilcollective.com'. (_ssl.c:1006)"")]"
https://www.valaray.com/collections/all/products/scandormi-sofa,"Cannot connect to host www.valaray.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.valaray.com'. (_ssl.c:1006)"")]"
https://empirefurniture.co.nz/products/recliner-lounge-suite,Cannot connect to host empirefurniture.co.nz:443 ssl:default [Name or service not known]
https://adona.in/products/adona-adonica-fusion-king-bed-plywood,200
https://timleveson.shop/products/nico-sofa-1750-urban,Cannot connect to host timleveson.shop:443 ssl:default [No address associated with hostname]
https://shop.gubi.com/products/epic-dining-table,200
https://nativelifestyle.co.uk/products/cons-cesar01,200
https://gibsonpatioshop.com/products/index.html,404
https://hoomefurniture.com/products/page/2/,Cannot connect to host hoomefurniture.com:443 ssl:default [Name or service not known]
https://www.thenineschools.co.uk/collections/trunk/products/oriental-decorated-blue-trunk,404
https://us.alexandrallewellyn.com/products/leaf,404
https://yourpatiostore.com/products/zara-loveseat,404
https://bohincstudio.com/collections/vases/products/jupiter-vase,200
https://austinleathergallerytx.com/products/,Cannot connect to host austinleathergallerytx.com:443 ssl:default [Temporary failure in name resolution]
https://www.idealfurnishings.co.uk/products/amsterdam-double-bedstead,404
https://www.villalane.com.au/products/gift-card,
https://ingoodcompany.com.au/collections/new-arrivals/products/kuru-bowl-ceramic-37cm-grey,404
https://rutherford-romaguera2611.myshopify.com/products/teddy-rug%20via%20@//twitter.com/undergrndmedia,404
http://olgunstore.com/en/products/sleeping-products/toppers/,404
https://www.saladinostyle.com/products/nature,200
https://finelinefurnitureandaccessories.com/products/colosso-woven-neoprene-hand-knotted-basket,200
https://bungalowfurniture.com/products/bath-mat,404
https://ajnaliving.com/products/provence-sofa,"Cannot connect to host ajnaliving.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ajnaliving.com'. (_ssl.c:1006)"")]"
https://camerichseattle.com/products/rugs/,200
https://www.countrytime.ca/products/,404
https://domedeco.us/categories/639951/carpets/products/zu140200{slash}an/woolen-carpet-_singlequotes_zubair_singlequotes_,404
https://donar.si/products/collodi,200
https://foldsmart.co.uk/collections/frontpage/products/deep-double-bookcase,"Cannot connect to host foldsmart.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'foldsmart.co.uk'. (_ssl.c:1006)"")]"
https://foreverfurniture.ca/products/living/palliser-furniture/india-leather-sofa,404
https://www.gblfurniture.com/products/provence-1door-cabinet,200
https://sigmanmills.com/products/gift-card,404
https://www.thechesterfieldshop.com/products/sofas/,403
https://westbridgefurniturestoke.co.uk/products/view/890,200
https://zulufurniture.com/products/posh,Cannot connect to host zulufurniture.com:443 ssl:default [Name or service not known]
https://www.hopperstudio.com/products/sofia-nightstand,200
https://furnituremaddness.com/products/l-shape-leather-lounge,Cannot connect to host furnituremaddness.com:443 ssl:default [Name or service not known]
https://suncoastsitra.shoptiqstore.com.sg/products/footstool&media=https://cdn.store-assets.com/s/257913/i/8659911_480x.jpeg&description=Footstool,Cannot connect to host suncoastsitra.shoptiqstore.com.sg:443 ssl:default [Name or service not known]
https://www.therejectshop.sg/products/page/3,404
https://www.angliarecliners.co.uk/products/swan/,
https://www.centralliving.co.uk/products/vik-desk-chair,404
http://www.furnimax.co.uk/products/more-sleep-cadiz-double-complete-set/,200
http://www.makebuildmend.co.uk/products/,Cannot connect to host www.makebuildmend.co.uk:80 ssl:default [Name or service not known]
https://headandhaft.co.uk/products/tir,"Cannot connect to host headandhaft.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'headandhaft.co.uk'. (_ssl.c:1006)"")]"
https://hilaryandflo.co.uk/products/nice-print,200
https://pepegarden.co.uk/products/erica-park-bench,200
https://pinchdesign.co.uk/products/emil,Cannot connect to host pinchdesign.co.uk:443 ssl:default [No address associated with hostname]
https://www.sartra.co.uk/products/beaufort-large-oak-tv-unit,"Cannot connect to host www.sartra.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.sartra.co.uk'. (_ssl.c:1006)"")]"
https://shannonsales.co.uk/products/special-offers/special-offers-and-sale-items/,200
https://settlehome.co.uk/products/double-pair-of-triple-pinch-pleat-curtains-in-zoffany,200
https://www.simplyhammocks.co.uk/collections/new-products/products/denim-hammock,200
https://www.solidoakfurniture.co.uk/products/beds.html,"Cannot connect to host www.solidoakfurniture.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.solidoakfurniture.co.uk'. (_ssl.c:1006)"")]"
https://tiffanyjayne.co.uk/products/small-hooks,200
https://www.whytesofcrossgar.co.uk/products/otto-accent-chair,404
https://glenwoodfurnishings.co.uk/collections/dining-room/products/cambridge-dining-set,"Cannot connect to host glenwoodfurnishings.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'glenwoodfurnishings.co.uk'. (_ssl.c:1006)"")]"
https://furniturebylauren.co.uk/products/mayfair-bedroom/,404
https://thefurniture-house.co.uk/products/new-grey-recliner-sofa,200
https://lloydloom-uk.co.uk/products/ellwood,404
https://www.dillamores.co.uk/products/claremont-two-seater-sherborne/,200
https://www.royalcraft.co.uk/products/ascot-shed-2,404
https://www.fireandco.co.uk/products/fire,404
https://www.askewsfurniture.co.uk/products/disposal-of-old-mattress,200
https://www.theattikstannes.co.uk/products/stunning-mid-century-vintage-teak-portwood-sideboard-credenza-1205,404
http://andywilx.co.uk/collections/cushions/products/dreaming-cushion,404
https://www.bridgnorthfurniture.co.uk/products/verona-chair,404
https://britishhomeinteriors.co.uk/products/mirrored-fireplace,200
http://davidmoura.co.uk/products/eight-light-antler-chandelier,200
https://www.theurbaneditions.com/products/marston-wide-desk-on-minimalist-square-legs,200
http://furniture4lettings.co.uk/../products/sofas/,404
https://furnituredirectonline.co.uk/products/page/2/,404
https://furniturevilla.co.uk/products/living-room-furniture/desk,200
https://www.grandadsshedbrigg.co.uk/products/living/east-indies-living/,200
https://hanchicsfurniture.co.uk/products/stag-f-b-sideboard,200
http://imaginexfurniture.uk/collections/sarah/products/sarah-grey-birch-italian-coffee-table,Cannot connect to host imaginexfurniture.uk:80 ssl:default [Name or service not known]
https://limesinteriors.co.uk/collections/popular-items/products/abree-lamp,Cannot connect to host limesinteriors.co.uk:443 ssl:default [Name or service not known]
http://m-edition.co.uk/products/ch103-sofa,Cannot connect to host m-edition.co.uk:80 ssl:default [Name or service not known]
http://macquillanhome.co.uk/products/dressing-table-and-mirror-mqfn187.html,404
https://www.nabisottomanfurniture.co.uk/products/chesterfield-diamante-bed-frame,200
https://paulcaseboutique.co.uk/products/spyder-dining-chair,Cannot connect to host paulcaseboutique.co.uk:443 ssl:default [Name or service not known]
https://www.poppiesfurnituredirect.co.uk/apps/webstore/products/show/5373703,200
https://www.reckageathome.co.uk/products/re014,200
https://rotherwoodfurniture.com/products/silverton-135cm-bedstead,"Cannot connect to host rotherwoodfurniture.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'rotherwoodfurniture.com'. (_ssl.c:1006)"")]"
https://www.search4furniture.com/products/ritz-bed,
https://shop4sofas.co.uk/products/rye,"Cannot connect to host shop4sofas.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'shop4sofas.co.uk'. (_ssl.c:1006)"")]"
